Date,Close,High,Low,Open,Volume,Ticker,SMA_10,SMA_50,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,Returns,Momentum_5,Momentum_10,Volatility_5,Trend,RSI_lag1,RSI_lag2,MACD_lag1,MACD_lag2,Returns_lag1,Returns_lag2
2025-02-12,3818.1962890625,3887.404606196338,3808.530336165885,3838.446649169052,1678002.0,TCS.NS,3916.1751953125,3996.346796875,26.933551700451318,-30.641599027676875,-17.8694602775617,4046.705046094281,3832.2836013666565,-0.00338081177590277,-0.03445286020984384,-0.03656045770507643,0.008340727284773508,-80.1716015625002,28.936984153910046,33.811355521655216,-24.049898981259503,-16.60546509024107,-0.018182019532267724,0.0018736800760379424
2025-02-13,3779.532470703125,3851.350547793316,3771.896462322554,3835.4501025039126,2277310.0,TCS.NS,3896.6258056640627,3987.1981103515627,30.18403790675852,-38.54113757672667,-22.003795737394697,4055.4943805875614,3802.7946574983757,-0.010126199763519361,-0.04227539943225567,-0.04918052823450714,0.007922036298194894,-90.57230468750004,26.933551700451318,28.936984153910046,-30.641599027676875,-24.049898981259503,-0.00338081177590277,-0.018182019532267724
2025-02-14,3803.40771484375,3816.1183489930536,3769.7217733214056,3793.886656483722,1681975.0,TCS.NS,3883.2578369140624,3978.8790478515625,36.51364031636386,-42.386441607337474,-26.080324911383254,4060.29054855141,3784.18103347984,0.006316983469699666,-0.023464973603557926,-0.033953954748482396,0.009715142125741172,-95.62121093750011,30.18403790675852,26.933551700451318,-38.54113757672667,-30.641599027676875,-0.010126199763519361,-0.00338081177590277
2025-02-17,3774.0712890625,3802.585849960782,3727.384689615056,3727.674715397498,1799806.0,TCS.NS,3867.3911865234377,3969.8470361328127,23.010043764760752,-47.25633552147883,-30.315527033402372,4068.9119341293535,3762.8634076675216,-0.007713195108364879,-0.032809384578152745,-0.04034505025733626,0.009014247695760438,-102.45584960937504,36.51364031636386,30.18403790675852,-42.386441607337474,-38.54113757672667,0.006316983469699666,-0.010126199763519361
2025-02-18,3743.816650390625,3793.3062796669183,3735.407318968168,3768.174803332807,2149879.0,TCS.NS,3844.787353515625,3960.5819921875,21.127723156765867,-52.9467211827764,-34.84176586327718,4065.517313806695,3738.8646930292425,-0.008016445995483679,-0.022795260248840488,-0.05693868697728477,0.006568268954684019,-115.79463867187496,23.010043764760752,36.51364031636386,-47.25633552147883,-42.386441607337474,-0.007713195108364879,0.006316983469699666
2025-02-19,3657.693359375,3745.508400554833,3642.2759755929487,3742.850263486918,4366672.0,TCS.NS,3815.112890625,3949.6912890625,15.04473899919752,-63.67185315019333,-40.60778332066042,4073.578821621951,3695.875279940549,-0.023004142312001097,-0.04203632226747278,-0.07504091094249943,0.010409252922721953,-134.5783984374998,21.127723156765867,23.010043764760752,-52.9467211827764,-47.25633552147883,-0.008016445995483679,-0.007713195108364879
2025-02-20,3653.150146484375,3661.4629603766616,3625.988960412709,3635.848185178673,2888572.0,TCS.NS,3785.7912353515626,3938.1876904296873,16.239530108178002,-71.71155069827364,-46.828536796183066,4071.856958756067,3661.5479484704956,-0.0012420978043390374,-0.03343861316138885,-0.07430038186578614,0.010814459721195473,-152.39645507812475,15.04473899919752,21.127723156765867,-63.67185315019333,-52.9467211827764,-0.023004142312001097,-0.008016445995483679
2025-02-21,3659.530029296875,3689.494485426881,3648.897480347518,3649.960829636532,1833931.0,TCS.NS,3762.2643310546873,3926.45197265625,17.671363075651954,-76.68429686402624,-52.7996888097517,4075.7679102277684,3630.6545018816064,0.0017464058570491048,-0.037828625362817725,-0.0604059512707783,0.009555646652031314,-164.18764160156252,16.239530108178002,15.04473899919752,-71.71155069827364,-63.67185315019333,-0.0012420978043390374,-0.023004142312001097
2025-02-24,3552.817626953125,3637.491230016548,3547.4045991108223,3618.1109478843177,2508516.0,TCS.NS,3727.33642578125,3913.6962841796876,7.630454550189825,-88.21909821374356,-59.88357069055007,4093.749120183072,3577.4215585278657,-0.0291601384575203,-0.05862466423212043,-0.08951060965571644,0.013565631160022623,-186.3598583984376,17.671363075651954,16.239530108178002,-76.68429686402624,-71.71155069827364,0.0017464058570491048,-0.0012420978043390374
2025-02-25,3508.305908203125,3535.8054964280086,3500.283120267886,3503.907852529123,4101954.0,TCS.NS,3695.0521484375,3901.69615234375,7.204533606496341,-99.80178226877842,-67.86721300619574,4102.019140788036,3523.697436360402,-0.012528568427581543,-0.06290659083503114,-0.08426787897441979,0.013388691522523226,-206.64400390624996,7.630454550189825,17.671363075651954,-88.21909821374356,-76.68429686402624,-0.0291601384575203,0.0017464058570491048
